address,spamcount,txcount
0x7CD7c177B20C3c94926dDff0030d1Ac2d9Fe83eD,0,1
0xaEc09505715616E6158402fF0d416Cf5B9152B66,0,1
0x72abffBee71793ab6429D51da6Ef50469d9BC7A5,0,1
0x517f0FD1A317217C0515F34A9165EcDa5DC4deB1,0,1
0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0,1
0x28C6c06298d514Db089934071355E5743bf21d60,0,1
0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0,2
0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,0,2
0x4976A4A02f38326660D17bf34b431dC6e2eb2327,0,1
0x49F6e22510A61aA1720Ed4c3E3c94750600Ff6AD,0,1
0xbFe02082B4DDef688aC9c61FF50920bd536538bc,0,1
0x6dfc34609a05bC22319fA4Cce1d1E2929548c0D7,0,1
0xB3321A307231529a76916F1287ce147936b867a6,0,1
0xB96346Aa5C62D321Af30f4B6d5ffF78066584b55,0,1
0x273dBD5f818C5bC13F1c52FEdb36275C65bB3617,0,1
0x6cD6604bEf8786bA11d5B04777916d3dDFA313fd,0,1
0xD728489711d19410320617CbBd97da8F10831ddd,0,1
0x6c3508BEE51D21af6d5CF6D723e45d32De8c38c6,0,1
0x526EF71b9C22acf5FE598fEc0A26ae5B132E7de0,0,1
0xe5E556E24E97bf7Bad7A1a62eFCC1d875C7CF0dE,0,1
0x6eE0001580C73B1cb970ec552a7Dd5B1eD48D0ed,0,1
0x4729753AB946Cb722989dE693DC948fF5a079eFF,0,1
0x9235E54C01E1A9d76b3Cde5C5D5871d46A221C86,0,1
0xa837c1E2b87aab4d28FeE399C6593B66422fd5d2,0,1
0x469E2A10C1622A882C00cc34b1ba941aa5bfEE49,0,1
0xBa98130C362431039e34638508c9EB57623D433E,0,1
0x7f22Ab0101943b5Cb729905BC47B779F1bF68edB,0,1
0xbcFEE1026A7770c3ead5dC44875D21fB56B7917c,0,1
0xe18D218dA9E4724De148a13364cDF71547072670,0,1
0xcA2133B1d7CE33841A7fa1030C47F46b90809adf,0,1
0x0Ee8A7F7e1a39b68FC9BF52d70C7d4c2F6e5E7C0,0,1
0xF6A6070927c5f9e204ACA706448aC92de9E63C73,0,1
0xFE73bAb6f83C17a17139Bf3884DDb439B2371789,0,1
0x87954598605a3C76Bd4B0d4f976BcAEeC9D317bf,0,1
0xA15a3dDa54758f447ce55873D46103CC860cA0F9,0,1
0x461abb509f2d017d4a2091a7C91B583282Fd148d,0,1
0x53A3DC78694C1ae7Ff1E36C9b9a97f10A67AC1Bb,0,1
0x3d6B6253A33F52129266B49984696Fc3121bcE5C,0,1
0x76a55aBA0ba3581665dC0ff1f81918A877165D27,0,1
0x6Be808e6EF854D2C3472E6AF40106D7f21A4E602,0,1
0x0C5a2C72C009252f0E7312f5a1Ab87de02be6FBE,0,1
0x108d4926D2eFB1642EB1e5474bbC2C30E37c6460,0,1
0xa9B25eA4bBC67de8C34ddB3C3109cE389F06da22,0,1
0x10D353e25b4e15cA69eF31eEDB8DF31e637D5A95,0,1
0x6A3aFB5Daaf33622D915258cF7A53388AB6D01FE,0,1
0x81A730853B3C19834A6bD9A0296ff5982156aC48,0,1
0xF32A8f811A74aBfAA283134be1309c3Bcb4a3394,0,1
0xBD030fAe39dd4f282460b8ac8Be5F936b1dbF7BF,0,1
0x0C0754704756721aed2A2105009598349a4Af41c,0,1
0x361BEfa32Ab0939926e4d49e7DffBB0654C8Af48,0,1
0x50Ae3DEda1Babe9C4135609b3EFAd08479493EE8,0,1
0x1fc774ED08bAcF0CF1aF2d9DB52157140d3EA9F4,0,1
0x194a489C9d50911454403bDa4c37cA4D58DA48A5,0,1
0x5ACaf7C064F609c1ac40648F200d1160cB3b054f,0,1
